d0	d1	Gene_Name	known_gene
13.133212	1.2530067	DCTN2	0.0
7.6949096	1.1325206	MARS	0.0
11.26379	-3.3526714	LRP1	0.0
5.7025228	2.5186555	ARHGAP9	0.0
11.580937	2.8626564	DTX3	0.0
3.0091965	0.22599567	SHMT2	0.0
11.876723	-6.549162	PIP4K2C	0.0
12.593229	3.7186465	MBD6	0.0
3.903044	2.3218718	ARHGEF25	0.0
12.804087	-4.881755	STAT6	0.0
-3.5290992	-3.2722492	INHBC	0.0
14.516046	-5.2131877	NXPH4	0.0
5.674066	0.16167521	INHBE	0.0
11.282966	-1.5034878	R3HDM2	0.0
9.680861	-1.8995612	LRIG3	0.0
13.964306	-5.6875615	B4GALNT1	0.0
13.904453	-4.0287127	CDK4	0.0
3.7255723	2.7434409	OS9	0.0
1.8493052	9.649029	METTL21B	0.0
3.9136355	9.868763	XRCC6BP1	0.0
12.385394	-6.9128175	CYP27B1	0.0
2.535596	9.077643	AGAP2-AS1	0.0
10.691858	0.45330596	AGAP2	0.0
5.5056667	5.4788423	SLC26A10	0.0
7.8453207	-4.7398686	AVIL	0.0
4.149312	1.9167541	METTL1	0.0
6.8585844	2.7594526	TSPAN31	0.0
8.60444	7.3529644	MARCH9	0.0
6.7838025	-3.4653928	FAM19A2	0.0
0.023667246	2.9490948	SLC16A7	0.0
3.0456321	0.38004014	CTDSP2	0.0
1.9311026	-7.523838	TSFM	0.0
0.24260755	3.2592275	DPY19L2	0.0
10.386807	-4.4341	LEMD3	1.0
4.755036	-6.56413	XPOT	0.0
7.404322	6.4248714	RASSF3	0.0
0.6065634	3.0826387	TMEM5	0.0
5.4386373	6.7187023	WIF1	0.0
11.754656	1.5423634	MON2	0.0
12.3109	-0.47567022	USP15	0.0
13.453422	-3.9917054	TBK1	0.0
8.864012	6.703548	C12orf56	0.0
12.966307	1.1522341	GNS	0.0
9.021734	-2.254237	MSRB3	0.0
3.090189	12.198892	C12orf61	0.0
10.805671	-0.31165186	PPM1H	0.0
-0.7625596	4.2725215	SRGAP1	0.0
2.7099822	-12.166866	AVPR1A	0.0
10.387467	4.4887805	C12orf66	0.0
0.20810378	7.741931	HMGA2	0.0
6.0735335	-3.7202213	MDM1	0.0
-2.5678642	-8.931725	LYZ	1.0
11.898438	0.31339198	DYRK2	0.0
12.0070505	-5.70588	GRIP1	1.0
3.5460598	-4.363656	SLC35E3	0.0
7.0354586	-3.882982	RAP1B	0.0
3.081165	-5.0168343	CPM	0.0
11.491259	-5.149666	MDM2	0.0
8.500994	6.8534927	LLPH	0.0
3.8098948	2.0472333	NUP107	1.0
6.1697083	3.4314723	IL26	0.0
2.0360644	-7.2352633	TMBIM4	0.0
0.63388956	0.8159312	IRAK3	0.0
-1.4654979	-8.458896	YEATS4	0.0
8.909769	0.92930764	IL22	0.0
11.505704	2.8140044	CPSF6	0.0
11.951973	2.7655559	CAND1	0.0
12.099722	-6.538973	IFNG	0.0
7.6676917	6.710182	HELB	0.0
11.587724	2.5872777	CCT2	0.0
9.137176	-0.92433864	TSPAN8	0.0
10.034146	-4.7009344	FRS2	0.0
5.20323	-0.073747456	TMEM19	0.0
9.869455	0.44847572	TPH2	0.0
10.917454	1.5734968	KCNMB4	0.0
7.2994585	-3.9685416	PTPRB	0.0
11.8073635	1.5638685	ZFC3H1	0.0
3.458965	-0.5145208	RAB21	0.0
11.33508	2.7226894	CNOT2	0.0
7.1670823	0.18524763	RAB3IP	0.0
6.1936736	2.5925832	THAP2	0.0
6.0838437	5.7743683	BEST3	0.0
9.475758	-0.33880755	TRHDE	0.0
7.3637753	5.6009545	LRRC10	0.0
2.8456845	-2.3763168	PTPRR	0.0
2.7844422	-11.98956	LGR5	0.0
3.6480916	1.7107517	TBC1D15	0.0
5.9687266	2.785643	GLIPR1L1	0.0
10.389845	1.590023	ZDHHC17	0.0
11.897028	-5.1389365	PPP1R12A	0.0
6.2153263	-6.7977376	KRR1	0.0
10.577196	-1.9046218	SYT1	0.0
-0.6400547	2.9933717	ATXN7L3B	0.0
10.451468	1.1395525	E2F7	0.0
6.131652	-6.6036572	GLIPR1	0.0
2.2631884	-1.8727285	BBS10	1.0
7.4696503	-0.21013124	KCNC2	0.0
6.4687405	-0.6146868	CSRP2	0.0
12.989854	1.2588803	NAP1L1	0.0
-1.4627781	-7.5919366	GLIPR1L2	0.0
3.4642606	2.6259828	OSBPL8	0.0
9.797826	3.3539119	PHLDA1	0.0
-2.5120423	-8.91971	OTOGL	0.0
12.092414	0.57476985	NAV3	0.0
5.811088	5.7910295	CAPS2	0.0
3.8662171	-4.5359187	PAWR	0.0
10.389553	-0.6432493	MGAT4C	0.0
6.7816463	-3.7690566	ALX1	0.0
7.630061	8.31107	C12orf50	0.0
8.181654	1.3286294	METTL25	0.0
11.581764	-0.72049475	PPFIA2	0.0
8.739985	-2.0014393	SLC6A15	0.0
9.261183	-1.8997197	TMTC2	0.0
5.017755	0.9102123	CCDC59	0.0
6.4484644	-0.6681297	LRRIQ1	0.0
6.3008814	-1.7987533	CEP290	1.0
5.4136825	5.6264925	TSPAN19	0.0
1.5059345	-7.8909206	ACSS3	0.0
7.062116	7.8249154	C12orf29	0.0
2.7055993	-1.636636	TMTC3	0.0
9.879336	-8.02153	KITLG	0.0
8.071409	-4.6701736	RASSF9	0.0
7.5523047	-0.018946746	NTS	0.0
2.1192713	-7.288668	LIN7A	0.0
8.375739	-4.808934	MYF5	0.0
8.2030325	-4.9088693	MYF6	0.0
7.454646	5.810137	PLEKHG7	0.0
3.6729903	-3.1652598	LUM	0.0
9.199107	-6.262922	DUSP6	0.0
8.180127	4.6011815	KERA	0.0
-1.0327979	-0.53454375	CLLU1OS	0.0
12.133327	-7.003926	DCN	0.0
7.9468765	3.6308284	CCER1	0.0
5.8059726	-3.435878	MRPL42	0.0
8.092902	4.18278	POC1B-GALNT4	0.0
9.273279	-2.3784463	POC1B	0.0
7.8479896	5.8234696	C12orf74	0.0
9.346731	-3.2396379	ATP2B1	0.0
8.933335	-6.6292634	UBE2N	0.0
1.7661214	-9.480288	GALNT4	0.0
6.439224	2.7675977	EPYC	0.0
10.748589	2.8229964	NUDT4	0.0
11.722517	1.2648079	EEA1	0.0
2.4431787	11.278173	CLLU1	0.0
3.8263466	-5.6379952	BTG1	0.0
8.154541	0.6381593	HAL	0.0
4.797053	4.182893	TMCC3	0.0
3.264698	-7.2350025	PLXNC1	0.0
10.527116	1.5605583	NR2C1	0.0
6.5525947	0.048231985	LTA4H	0.0
13.764596	-2.0225532	CRADD	0.0
7.158402	-8.870842	FGD6	0.0
8.188315	-11.245556	CCDC41	0.0
7.567596	6.844219	USP44	0.0
12.964403	-6.3933864	SOCS2	0.0
6.409322	4.7561646	CCDC38	0.0
0.97770065	-8.087355	NTN4	0.0
8.735837	-4.587679	METAP2	0.0
11.071219	3.3224142	SNRPF	0.0
5.582298	-0.81265783	AMDHD1	0.0
1.697782	12.50407	RP11-1105G2.3	0.0
8.994319	-4.3965964	ELK3	0.0
9.244977	-4.677943	VEZT	0.0
-2.6443868	-8.826929	NDUFA12	0.0
3.2886615	0.41687855	ACTR6	0.0
6.3696623	-6.13844	UHRF1BP1L	0.0
10.659619	-0.5369934	ANO4	0.0
8.532164	-5.269685	APAF1	0.0
6.6070027	-0.9657635	TMPO	0.0
1.2317885	10.474188	C12orf55	0.0
8.28333	-1.2712513	SLC17A8	0.0
8.964542	4.8667793	GAS2L3	0.0
8.555481	7.5710435	FAM71C	0.0
6.238377	-2.8970416	UTP20	0.0
11.658457	2.5859666	NEDD1	0.0
2.2447217	-3.9961147	SLC25A3	0.0
11.049254	-0.7496403	ANKS1B	0.0
3.416959	0.11403936	SCYL2	0.0
8.63319	6.4061832	DEPDC4	0.0
9.327792	0.92903686	NR1H4	0.0
6.635007	4.801353	SLC5A8	0.0
6.729885	-4.2380877	CDK17	0.0
-1.4513615	-8.235344	IKBIP	0.0
3.3720293	-3.5096817	HSP90B1	0.0
14.174773	-5.843102	PMCH	0.0
8.490495	-4.5521474	SPIC	0.0
6.5255227	-1.4020121	STAB2	0.0
9.003467	6.495005	C12orf42	0.0
-1.1013316	-7.9572453	CHPT1	0.0
6.256237	2.1260858	PARPBP	0.0
5.721707	-3.4901066	NT5DC3	0.0
9.209394	-4.731479	ASCL1	0.0
13.425826	-5.345112	GNPTAB	0.0
12.582574	-4.2765684	IGF1	0.0
2.0855992	8.830887	CCDC53	0.0
4.2020493	1.711429	MYBPC1	0.0
13.620023	-6.2492595	PAH	0.0
5.055807	-1.3617194	DRAM1	0.0
3.7308147	-5.487042	ARL1	0.0
5.628397	0.2017239	SYCP3	0.0
5.055998	-0.9618057	NUP37	0.0
12.598879	3.6459515	HCFC2	0.0
1.5872761	-9.687628	CHST11	0.0
7.5912585	7.699152	TCP11L2	0.0
4.790939	-0.94353104	POLR3B	0.0
3.5668423	-6.0415206	NUAK1	0.0
1.8299623	1.1356392	TDG	0.0
-0.9427818	3.821085	CKAP4	0.0
10.284517	-4.652051	RFX4	0.0
8.285126	9.274817	EID3	0.0
11.376859	1.9085441	SLC41A2	0.0
9.107549	-0.6758866	APPL2	0.0
2.487681	8.546797	KIAA1033	0.0
4.4256034	3.2313793	NFYB	0.0
3.7158203	-5.927918	TXNRD1	0.0
0.6605807	1.7007275	GLT8D2	0.0
7.1769166	2.419087	C12orf45	0.0
7.0787315	2.3413954	ALDH1L2	0.0
2.2790706	11.188269	RP11-144F15.1	0.0
7.342	5.990824	ISCU	0.0
11.679647	3.0789895	CORO1C	0.0
12.054542	2.7089858	SART3	0.0
3.2421234	0.37673813	PWP1	0.0
7.807147	7.7659907	ASCL4	0.0
2.8339608	9.12158	MTERFD3	0.0
8.340902	4.4042053	ALKBH2	0.0
6.721363	-4.259043	RIC8B	0.0
-1.9694984	0.3664753	CMKLR1	0.0
6.987696	0.04876787	CRY1	0.0
13.076894	-6.5189867	SELPLG	0.0
10.220022	4.151048	WSCD2	0.0
2.7600152	-1.5478628	FICD	0.0
9.072181	3.102944	TMEM119	0.0
10.831292	-2.548873	BTBD11	0.0
4.7305474	-1.5259937	USP30	0.0
3.724416	-4.1454144	DAO	0.0
14.520277	-5.428904	PRDM4	0.0
3.8596616	-4.958917	SSH1	0.0
3.7240634	9.782435	C12orf23	0.0
7.702888	-0.9818558	MYO1H	0.0
-4.11539	-2.5785587	TRPV4	0.0
12.703133	-3.7687395	ATP2A2	0.0
12.643348	2.5438635	ANAPC7	0.0
13.817597	-2.1266577	FOXN4	0.0
3.9483404	2.9853346	GPN3	0.0
10.924078	4.6209126	FAM222A	0.0
12.647141	7.1354127	C12orf76	0.0
12.476072	4.0541606	KCTD10	0.0
5.697366	7.547836	ANKRD13A	0.0
2.8691616	-1.4142264	IFT81	0.0
3.4349737	-5.9072456	ARPC3	0.0
4.167875	3.1626487	GLTP	0.0
4.4026775	1.1724579	ACACB	0.0
3.211145	0.88866955	UBE3B	0.0
10.588709	1.4722842	GIT2	0.0
4.495395	-4.573721	MVK	0.0
8.630028	0.12812673	UNG	0.0
7.2900023	1.099687	TCHP	0.0
7.557813	2.0757442	MMAB	0.0
7.5637417	-4.9350743	RAD9B	0.0
9.564055	1.7075666	HVCN1	0.0
9.340878	-3.7846618	MYL2	0.0
12.044443	7.1201086	FAM109A	0.0
-3.6074014	-3.1582162	ALDH2	0.0
10.843566	3.4703777	ERP29	0.0
8.910164	-2.821893	SH2B3	0.0
-3.2821417	-3.3770711	CUX2	0.0
-2.582974	-7.2496147	TMEM116	0.0
8.002344	-4.945506	TCTN1	0.0
12.355653	4.1234164	PPTC7	0.0
6.3804526	-6.789905	MAPKAPK5	0.0
3.4045978	-1.3939996	CCDC63	0.0
3.560935	-9.2832775	ATXN2	0.0
7.2226887	8.2836485	FAM216A	0.0
11.256544	4.807645	VPS29	0.0
6.314538	-6.652942	ACAD10	0.0
10.153845	-0.2989647	PPP1CC	0.0
12.347792	-0.38916925	NAA25	0.0
9.680226	-2.5109243	BRAP	0.0
9.27125	-5.707766	LHX5	0.0
3.8104048	-0.05317782	DDX54	0.0
-1.0076988	0.58560663	IQCD	0.0
7.625249	1.5189005	TPCN1	0.0
11.260399	-3.1184645	HECTD4	0.0
7.8322372	2.3314567	PLBD2	0.0
5.318949	2.0977473	SDSL	0.0
9.601291	-0.9837642	RPH3A	0.0
2.1017964	-4.411478	RPL6	0.0
4.561297	-6.4334426	OAS1	0.0
8.154598	0.7843042	OAS2	0.0
9.574285	1.4568883	TRAFD1	0.0
6.344687	1.2351382	RASAL1	0.0
5.9182763	0.1622805	SLC8B1	0.0
14.190332	-5.7356267	DTX1	0.0
6.059796	3.4705124	SDS	0.0
10.394893	-4.847758	PTPN11	1.0
5.7938128	1.0005093	OAS3	0.0
6.172591	10.413196	C12orf52	0.0
-2.4580908	-8.748443	FBXW8	0.0
5.5470886	1.6010342	RNFT2	0.0
11.702902	-1.3423957	MED13L	0.0
6.8274403	6.3099217	C12orf49	0.0
11.089978	2.8718107	WSB2	0.0
3.8387887	-5.0479965	TESC	0.0
11.881086	-4.7626824	NOS1	0.0
0.7548213	-8.264033	FBXO21	0.0
12.244456	0.32539278	TAOK3	0.0
9.880984	-3.5426452	TBX5	0.0
6.8801494	1.5454086	VSIG10	0.0
7.8366423	-3.590187	RBM19	0.0
3.5061967	2.9579878	RFC5	0.0
2.6733594	-3.6518168	PEBP1	0.0
8.0163355	8.530499	MAP1LC3B2	0.0
11.336102	-0.5549914	KSR2	0.0
9.494156	-5.330898	SUDS3	0.0
10.366256	-3.8476815	TBX3	0.0
1.1777215	-9.196237	PRKAB1	0.0
2.1284533	-4.0179048	RPLP0	0.0
13.083419	1.4080821	RAB35	0.0
6.571379	-6.186478	COX6A1	0.0
4.4532647	-1.3284721	DYNLL1	0.0
10.232219	0.98923254	MSI1	0.0
2.3712041	-7.2875504	GATC	0.0
3.065886	7.753609	CCDC64	0.0
7.118835	0.14866798	SIRT4	0.0
6.4142914	-6.4761853	TRIAP1	0.0
5.9851108	-3.5910952	HSPB8	0.0
2.1796737	11.612024	RP1-127H14.3	0.0
3.601366	-5.875904	PXN	0.0
10.805524	-4.343729	CIT	1.0
3.1527689	7.1913233	GCN1L1	0.0
10.747529	2.7954333	SRSF9	0.0
2.68366	-1.6959083	CCDC60	0.0
10.83032	-1.5902983	SRRM4	0.0
7.0014296	-0.43139225	PLA2G1B	0.0
12.111916	0.60154927	CABP1	0.0
7.3418612	-2.2136118	OASL	0.0
8.112874	7.845199	MORN3	0.0
-2.9580915	-9.13627	KDM2B	0.0
13.94477	-5.1015277	RNF10	0.0
7.4656625	6.4454126	C12orf43	0.0
6.891424	-0.83276206	P2RX7	0.0
6.0554447	-3.828464	CAMKK2	0.0
6.511078	7.869738	COQ5	0.0
-3.4848619	-3.2348475	ACADS	0.0
-4.6235933	3.366219	HNF1A	1.0
1.961362	7.265609	ORAI1	0.0
11.234948	-1.8715771	SPPL3	0.0
12.579007	2.4933586	UNC119B	0.0
-3.776458	-2.9954858	MLEC	0.0
3.3776193	2.4771028	ANAPC5	0.0
8.171982	0.33745912	P2RX4	0.0
4.186498	-6.192901	RNF34	0.0
1.9350905	-7.62943	POP5	0.0
5.833713	-3.0966303	B3GNT4	0.0
5.1825843	-0.021868818	TMEM120B	0.0
5.7435837	-3.3376174	IL31	0.0
6.572282	-0.77412164	DIABLO	0.0
7.2145553	4.9896092	LRRC43	0.0
0.3620321	0.6490634	HCAR2	0.0
0.26764914	8.04442	SETD1B	0.0
9.437171	-0.22412872	CLIP1	0.0
3.9062347	-0.7430431	BCL7A	0.0
4.209352	-6.536714	MLXIP	0.0
0.8064347	-0.0024331692	HCAR1	0.0
11.398225	4.56933	RSRC2	0.0
7.383224	6.4969153	PSMD9	0.0
9.52073	0.2503643	ZCCHC8	0.0
6.3231664	-6.5464897	VPS33A	1.0
4.243362	-3.4338412	HPD	0.0
6.6249747	-1.6574409	KNTC1	0.0
1.1994531	2.2187734	HCAR3	0.0
7.1895347	6.70283	WDR66	0.0
6.016585	2.940392	RHOF	0.0
0.16293481	7.801307	ARL6IP4	0.0
8.2739725	-0.6537476	MPHOSPH9	0.0
9.309069	5.08988	DDX55	0.0
11.332582	1.2311279	PITPNM2	0.0
11.501379	-1.678581	SBNO1	0.0
4.739224	-0.057960384	ABCB9	0.0
2.97674	8.117812	SETD8	0.0
10.584236	1.9675436	RILPL1	0.0
7.2267413	2.190893	GTF2H3	0.0
4.154769	3.2581215	VPS37B	0.0
9.760419	-4.28424	CDK2AP1	0.0
4.9199443	0.33895996	OGFOD2	0.0
9.08744	-6.5976686	TMED2	0.0
12.502584	7.765777	C12orf65	0.0
13.141122	1.4628941	DENR	0.0
7.211048	4.9135795	CCDC62	0.0
7.2435923	2.134334	EIF2B1	0.0
4.8415046	0.961134	HIP1R	0.0
5.2608504	2.1154566	SNRNP35	0.0
6.4778886	7.707161	RILPL2	0.0
6.9390225	7.595632	BRI3BP	0.0
10.712207	-1.3766099	TMEM132D	0.0
10.536977	-3.859267	NCOR2	0.0
4.426808	2.971883	ATP6V0A2	0.0
9.093397	-5.460192	UBC	0.0
11.338523	1.4546437	DHX37	0.0
2.0690718	9.903012	DNAH10OS	0.0
6.344203	-1.7520161	DNAH10	0.0
-4.734988	-2.030774	SCARB1	0.0
0.020509927	7.4029255	TMEM132C	0.0
8.3528595	-1.8806748	SLC15A4	0.0
5.7696486	2.2799854	AACS	0.0
2.6051452	-7.669719	TCTN2	1.0
1.0546247	6.8272314	FAM101A	0.0
1.6670494	-1.3481166	GLT1D1	0.0
8.679511	-0.39182398	PIWIL1	0.0
-0.29427654	0.46726418	ZNF664	0.0
9.217096	-3.026913	CCDC92	0.0
11.127256	-0.36063954	TMEM132B	0.0
4.001243	8.599369	GPR133	0.0
0.037057962	7.038827	EP400NL	0.0
1.4903929	-9.667393	RIMBP2	0.0
11.18364	3.0101962	RAN	0.0
10.139202	2.3723786	ULK1	0.0
8.938593	-8.163336	EP400	0.0
14.355944	-0.39671335	SFSWAP	0.0
0.3688642	1.0747138	POLE	0.0
4.515714	2.3650918	PUS1	0.0
5.4532743	1.1032414	DDX51	0.0
8.632797	0.87635124	P2RX2	0.0
-0.15898305	6.6094966	PGAM5	0.0
1.2765412	-9.158847	STX2	0.0
-0.58415556	8.126954	GALNT9	0.0
6.3741245	5.296262	MMP17	0.0
0.7110273	5.615556	ANKLE2	1.0
12.393982	-6.335805	PXMP2	0.0
0.25415456	0.029358903	GOLGA3	0.0
4.00607	-1.8801231	ZNF140	0.0
0.16759335	0.4668235	CHFR	0.0
7.0983977	1.9768386	ZNF10	0.0
2.6449044	10.040199	CTD-2140B24.4	0.0
7.2096663	4.261795	ZNF268	0.0
-0.5754933	7.9293633	ZNF891	0.0
-0.65636355	7.7648964	ZNF605	0.0
9.296798	-0.9507287	ZMYM5	0.0
7.4761944	-4.7604423	GJB2	0.0
8.314357	-8.558929	IFT88	0.0
6.475322	-9.442944	CRYL1	0.0
-1.3336518	3.800084	PSPC1	0.0
0.8271997	11.285912	MRP63	0.0
4.5802455	-2.2979307	IL17D	0.0
7.2581396	-0.48134485	GJB6	0.0
12.544742	2.0635254	XPO4	0.0
8.349971	0.41218275	TUBA3C	0.0
1.6259308	-2.724427	SAP18	0.0
9.747758	-5.2863727	LATS2	0.0
2.2763162	11.501782	RP11-408E5.4	0.0
8.647658	-8.569549	ZMYM2	0.0
8.203779	-11.4074135	N6AMT2	0.0
6.5900173	-8.670158	TPTE2	0.0
0.6763329	2.8189049	SKA3	0.0
7.614759	-9.215916	MPHOSPH8	0.0
-0.44978154	2.4403923	GJA3	0.0
0.85497147	1.4520888	MIPEP	0.0
1.718274	12.277741	AL359736.1	0.0
5.03305	4.7794	ZDHHC20	0.0
3.3064108	7.720854	NUPL1	0.0
7.014346	-9.442946	TNFRSF19	0.0
7.0316024	-9.53891	SGCG	0.0
10.500891	2.006793	RNF17	0.0
1.1617253	2.408893	C1QTNF9B	0.0
12.211473	7.570146	C1QTNF9	0.0
10.407631	-3.6131508	FGF9	0.0
8.341333	4.3463883	PABPC3	0.0
6.5764194	-9.3831835	CENPJ	1.0
1.9277864	-9.348917	ATP12A	0.0
0.43882924	2.638789	PARP4	0.0
0.75380945	9.269179	SACS	0.0
7.6176095	-7.816549	ATP8A2	0.0
4.3407383	-2.143866	SPATA13	0.0
1.1519921	-8.896344	MICU2	0.0
-1.1978536	-7.971646	MTMR6	0.0
8.1733265	0.42958653	GPR12	0.0
1.0214244	8.182794	ATP5EP2	0.0
11.800606	0.22602347	PAN3	0.0
11.371862	2.5595536	WASF3	0.0
10.25603	-7.8695664	FLT1	0.0
9.328959	-4.5855894	CDX2	0.0
9.006661	4.97195	MTIF3	0.0
7.200228	-3.8300014	CDK8	0.0
12.511916	-5.6718874	PDX1	0.0
2.4416773	-1.4866108	RNF6	0.0
2.0219946	-4.2251363	RPL21	0.0
9.064791	-1.9265068	LNX2	0.0
8.628001	-2.4686	FLT3	0.0
-1.3130821	-8.215871	POLR1D	0.0
11.405452	4.5048738	USP12	0.0
11.441443	4.583469	POMP	0.0
1.826022	11.352037	URAD	0.0
1.8861897	1.4728979	SHISA2	0.0
2.097703	1.6103145	GSX1	0.0
5.569662	2.0864794	RASL11A	0.0
12.132053	1.2260665	UBL3	0.0
5.443831	-3.5737734	MEDAG	0.0
8.762585	1.8068689	HSPH1	0.0
11.41398	0.060203295	FRY	0.0
3.308534	9.835557	B3GALTL	0.0
4.213581	2.8468118	USPL1	0.0
6.787031	-0.59952	ALOX5AP	0.0
12.27879	-6.9794846	KL	0.0
9.702032	-8.159373	HMGB1	0.0
1.7147964	-7.1336117	SLC46A3	0.0
5.222923	0.16254959	RXFP2	0.0
6.8760347	-1.9773763	BRCA2	1.0
10.194533	4.472202	N4BP2L1	0.0
9.633069	-6.524953	SLC7A1	0.0
1.6525936	-7.752637	KATNAL1	0.0
10.664794	-4.416333	PDS5B	0.0
6.6772738	5.005658	TEX26	0.0
7.884837	-10.151101	MTUS2	0.0
7.3415456	6.116698	N4BP2L2	0.0
3.662229	3.063987	SPG20	0.0
1.748785	8.206711	RFXAP	0.0
9.882111	2.7841878	SERTM1	0.0
9.749144	0.6061011	CCNA1	0.0
13.433225	-5.2684903	MAB21L1	0.0
4.5234723	-5.150612	POSTN	0.0
8.165504	-5.5864673	ALG5	0.0
2.3186083	-7.5841727	SMAD9	0.0
6.003193	-5.2305665	DCLK1	0.0
7.0601234	-0.9893735	SOHLH2	0.0
5.0112677	5.8566966	CCDC169-SOHLH2	0.0
6.7674327	-4.384542	TRPC4	0.0
1.3849685	-8.884036	EXOSC8	0.0
7.4939513	3.2777514	CSNK1A1L	0.0
11.303548	-3.3500817	NBEA	0.0
3.2605991	0.9918913	SUPT20H	0.0
8.129191	1.7799661	RFC3	0.0
8.898001	-1.0292598	STARD13	0.0
-3.2227864	-3.431153	DGKH	0.0
11.350093	4.3583508	PROSER1	0.0
7.1313596	0.9311547	NAA16	0.0
5.058938	0.45984212	RGCC	0.0
1.0391995	9.900804	VWA8	0.0
9.270994	-0.8812537	FREM2	1.0
13.412344	-1.9580609	FOXO1	0.0
8.301727	-2.267387	COG6	0.0
8.091869	3.4915838	KBTBD7	0.0
7.5018234	6.066057	MRPS31	0.0
8.490833	-2.3998845	ELF1	0.0
6.739286	-3.6504653	LHFP	0.0
9.613261	3.4106026	KBTBD6	0.0
-2.2851377	-7.479563	SLC25A15	0.0
11.780031	-4.128084	AKAP11	0.0
7.1541705	0.17991714	STOML3	0.0
5.163143	2.6381676	NHLRC3	0.0
6.1781964	-3.5609262	UFM1	0.0
7.8391223	1.4631507	MTRF1	0.0
5.233534	-0.34106478	WBP4	0.0
1.4358618	-9.041712	CCDC122	0.0
2.5250368	-7.855194	LACC1	0.0
3.7804773	1.7070338	GPALPP1	0.0
6.5979247	-9.528403	SLC25A30	0.0
5.6929283	3.8794198	KCTD4	0.0
10.514522	4.4243712	SERP2	0.0
9.779844	-1.3349824	ENOX1	0.0
5.430556	5.318938	FAM216B	0.0
6.472077	-9.725754	SPERT	0.0
8.384732	0.28710717	EPSTI1	0.0
2.2579496	-4.7160087	TPT1	0.0
4.1055617	2.8004746	GTF2F2	0.0
8.783568	-9.16228	COG3	0.0
3.815455	0.2695392	NUFIP1	0.0
13.144718	-4.9074526	TSC22D1	0.0
5.314144	5.3145165	SIAH3	0.0
9.40306	-2.1605387	TNFSF11	0.0
-1.1267676	-7.6242127	DNAJC15	0.0
8.10417	0.62389964	CAB39L	0.0
2.5478103	-3.765519	ITM2B	0.0
4.6370134	-5.3372893	HTR2A	0.0
11.854341	-4.551895	RB1	0.0
8.705478	-8.735405	ZC3H13	0.0
2.1465302	-7.9019322	SUCLA2	0.0
12.467887	2.0452716	FNDC3A	0.0
5.705872	-0.24381833	ESD	0.0
3.6302636	-3.9216573	CYSLTR2	0.0
8.268856	7.584756	MLNR	0.0
1.1854861	-9.078258	CDADC1	0.0
5.482789	-0.090637565	NUDT15	0.0
0.9087823	9.194975	KIAA0226L	0.0
7.5523458	-8.300662	LCP1	0.0
5.755499	-3.1396804	MED4	0.0
11.157262	-1.8195063	LRCH1	0.0
7.4965777	-8.597101	CPB2	0.0
7.7726717	3.5629098	LPAR6	0.0
7.215697	1.2106332	RCBTB2	0.0
10.880736	3.5786214	KPNA3	0.0
6.419124	-9.988266	KCNRG	0.0
6.752421	-9.961022	WDFY2	0.0
8.898817	0.06528203	RCBTB1	0.0
1.2844508	11.2774725	DLEU7	0.0
2.083118	-8.042394	EBPL	0.0
5.0295615	5.8113465	SERPINE3	0.0
6.112974	-3.4213367	ATP7B	1.0
6.2124834	-3.9647903	SPRYD7	0.0
6.5241003	-10.645552	CCDC70	0.0
5.722501	0.9776168	ARL11	0.0
8.5551815	-8.957566	INTS6	0.0
6.6021743	-9.714457	RNASEH2B	0.0
6.246615	1.7711679	PHF11	0.0
8.659977	4.330264	ALG11	0.0
6.354578	-10.017323	DHRS12	0.0
8.268234	1.67501	SETDB2	0.0
8.7003565	-9.057017	TRIM13	0.0
6.137604	3.1899107	FAM124A	0.0
8.775583	4.514584	UTP14C	0.0
8.8839655	-2.1266072	OLFM4	0.0
-1.1985382	-7.6290183	NEK3	0.0
8.103808	-9.832451	VPS36	0.0
6.4876804	-4.6372867	PCDH20	0.0
4.81323	-4.5118074	DIAPH3	0.0
6.6109834	-10.612757	HNRNPA1L2	0.0
5.651289	0.47338027	NEK5	0.0
11.329628	-1.4775529	PCDH17	0.0
1.6967461	8.161033	LECT1	0.0
8.702891	-9.381326	SUGT1	0.0
7.7054935	-9.94729	THSD1	0.0
4.556788	-0.8191474	TDRD3	0.0
-0.7506587	-7.5701036	CKAP2	0.0
4.8554926	3.047696	MZT1	0.0
3.1396244	12.205493	AL445989.1	0.0
-0.49458897	2.5917435	KCTD12	0.0
11.295017	-0.7268629	PCDH9	0.0
10.194812	-4.7959723	KLF5	0.0
8.439357	-2.7660167	LMO7	0.0
9.386399	-0.77632815	KLHL1	0.0
5.48821	1.0309694	DIS3	0.0
10.507868	-1.8529314	KLF12	0.0
1.8761152	11.293056	C13orf45	0.0
-3.9043655	-2.8538349	DACH1	0.0
7.075385	8.225177	BORA	0.0
0.32911134	0.068005875	UCHL3	0.0
6.5150647	-4.0484996	FBXL3	0.0
4.7328515	-4.5277224	PIBF1	0.0
0.15016505	3.019048	COMMD6	0.0
4.588407	-4.6348653	TBC1D4	0.0
6.6966147	-0.6711694	CLN5	0.0
14.719129	-0.3743096	SLITRK5	0.0
7.6818714	-1.0397592	DCT	0.0
13.380018	1.6813318	RBM26	0.0
11.236219	-3.3398592	MYCBP2	0.0
5.1182427	-1.4414171	RNF219	0.0
8.133356	1.3787103	NDFIP2	0.0
